Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Coupler Type","Frequency","Coupling Factor","Applications","Insertion Loss","Power - Max","Isolation","Return Loss","Package / Case","Supplier Device Package"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/XC1900A-03S/XC1900A-03S_DataSheet(Rev_E).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/XC1900A-03S.JPG",1173-1123-1-ND,XC1900A-03S,Anaren,RF DIR COUPLER 1.4GHZ-2GHZ SMD,360,0,"4.15000","0","1","Cut Tape (CT)","Xinger II®","Active","Standard","1.4GHz ~ 2GHz","3dB","AMPS","0.15dB","150W","25dB","24.9dB","4-SMD, No Lead","SMD"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/XC1900A-03S/XC1900A-03S_DataSheet(Rev_E).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/XC1900A-03S.JPG",1173-1123-6-ND,XC1900A-03S,Anaren,RF DIR COUPLER 1.4GHZ-2GHZ SMD,360,0,"Digi-Reel","0","1","Digi-Reel®","Xinger II®","Active","Standard","1.4GHz ~ 2GHz","3dB","AMPS","0.15dB","150W","25dB","24.9dB","4-SMD, No Lead","SMD"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/11306-3S/11306-3S_DataSheet(Rev_A).pdf,"//media.digikey.com/photos/Anaren,%20Inc/MFG_11306-3S.jpg",1173-1178-2-ND,11306-3S,Anaren,RF DIR COUPLER 2GHZ-4GHZ SMD,0,0,"1.92500","0","2000","Tape & Reel (TR)","Xinger®","Active","Standard","2GHz ~ 4GHz","-","General Purpose","0.35dB","100W","20dB","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/11306-3S/11306-3S_DataSheet(Rev_A).pdf,"//media.digikey.com/photos/Anaren,%20Inc/MFG_11306-3S.jpg",1173-1178-1-ND,11306-3S,Anaren,RF DIR COUPLER 2GHZ-4GHZ SMD,1390,0,"4.53000","0","1","Cut Tape (CT)","Xinger®","Active","Standard","2GHz ~ 4GHz","-","General Purpose","0.35dB","100W","20dB","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/11306-3S/11306-3S_DataSheet(Rev_A).pdf,"//media.digikey.com/photos/Anaren,%20Inc/MFG_11306-3S.jpg",1173-1178-6-ND,11306-3S,Anaren,RF DIR COUPLER 2GHZ-4GHZ SMD,1390,0,"Digi-Reel","0","1","Digi-Reel®","Xinger®","Active","Standard","2GHz ~ 4GHz","-","General Purpose","0.35dB","100W","20dB","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/11305-3S/11305-3S_DataSheet(Rev_A).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/11305-3S.JPG",1173-1141-2-ND,11305-3S,Anaren,RF DIR COUPLER 1GHZ-2GHZ SMD,0,0,"1.92500","0","2000","Tape & Reel (TR)","Xinger®","Active","Standard","1GHz ~ 2GHz","-","General Purpose","0.45dB","60W","20dB","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/11305-3S/11305-3S_DataSheet(Rev_A).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/11305-3S.JPG",1173-1141-1-ND,11305-3S,Anaren,RF DIR COUPLER 1GHZ-2GHZ SMD,885,0,"4.53000","0","1","Cut Tape (CT)","Xinger®","Active","Standard","1GHz ~ 2GHz","-","General Purpose","0.45dB","60W","20dB","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/11305-3S/11305-3S_DataSheet(Rev_A).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/11305-3S.JPG",1173-1141-6-ND,11305-3S,Anaren,RF DIR COUPLER 1GHZ-2GHZ SMD,885,0,"Digi-Reel","0","1","Digi-Reel®","Xinger®","Active","Standard","1GHz ~ 2GHz","-","General Purpose","0.45dB","60W","20dB","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/DirectionalCouplers/X3C26P1-30S/X3C26P1-30S_DataSheet(Rev_A).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/2520%20(6450%20Metric).JPG",1173-1115-2-ND,X3C26P1-30S,Anaren,RF DIR COUPLER 2.3GHZ-2.9GHZ SMD,0,0,"1.97500","0","2000","Tape & Reel (TR)","Xinger III®","Active","Standard","2.3GHz ~ 2.9GHz","30dB","LTE, WiMAX","0.1dB","200W","-","24.9dB","2520 (6450 Metric)","SMD"
https://cdn.anaren.com/product-documents/Xinger/DirectionalCouplers/X3C26P1-30S/X3C26P1-30S_DataSheet(Rev_A).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/2520%20(6450%20Metric).JPG",1173-1115-1-ND,X3C26P1-30S,Anaren,RF DIR COUPLER 2.3GHZ-2.9GHZ SMD,1386,0,"4.65000","0","1","Cut Tape (CT)","Xinger III®","Active","Standard","2.3GHz ~ 2.9GHz","30dB","LTE, WiMAX","0.1dB","200W","-","24.9dB","2520 (6450 Metric)","SMD"
https://cdn.anaren.com/product-documents/Xinger/DirectionalCouplers/X3C26P1-30S/X3C26P1-30S_DataSheet(Rev_A).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/2520%20(6450%20Metric).JPG",1173-1115-6-ND,X3C26P1-30S,Anaren,RF DIR COUPLER 2.3GHZ-2.9GHZ SMD,1386,0,"Digi-Reel","0","1","Digi-Reel®","Xinger III®","Active","Standard","2.3GHz ~ 2.9GHz","30dB","LTE, WiMAX","0.1dB","200W","-","24.9dB","2520 (6450 Metric)","SMD"
-,"//media.digikey.com/Photos/Anaren,%20Inc/X3C19P2-30S.JPG",1173-1111-2-ND,X3C19P2-30S,Anaren,RF DIR COUPLER 1.4GHZ-2.7GHZ SMD,0,0,"1.97500","0","2000","Tape & Reel (TR)","Xinger III®","Active","Standard","1.4GHz ~ 2.7GHz","30.4dB","DCS, LTE, PCS, WCDMA","0.1dB","200W","-","24.9dB","2520 (6450 Metric)","SMD"
-,"//media.digikey.com/Photos/Anaren,%20Inc/X3C19P2-30S.JPG",1173-1111-1-ND,X3C19P2-30S,Anaren,RF DIR COUPLER 1.4GHZ-2.7GHZ SMD,1600,0,"4.65000","0","1","Cut Tape (CT)","Xinger III®","Active","Standard","1.4GHz ~ 2.7GHz","30.4dB","DCS, LTE, PCS, WCDMA","0.1dB","200W","-","24.9dB","2520 (6450 Metric)","SMD"
-,"//media.digikey.com/Photos/Anaren,%20Inc/X3C19P2-30S.JPG",1173-1111-6-ND,X3C19P2-30S,Anaren,RF DIR COUPLER 1.4GHZ-2.7GHZ SMD,1600,0,"Digi-Reel","0","1","Digi-Reel®","Xinger III®","Active","Standard","1.4GHz ~ 2.7GHz","30.4dB","DCS, LTE, PCS, WCDMA","0.1dB","200W","-","24.9dB","2520 (6450 Metric)","SMD"
https://cdn.anaren.com/product-documents/Xinger/DirectionalCouplers/X3C19E2-20S/X3C19E2-20S_DataSheet(Rev_C).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/X3DC07E2S.JPG",1173-1108-2-ND,X3C19E2-20S,Anaren,RF DIR COUPLER 1.4GHZ-2.7GHZ SMD,0,0,"2.20000","0","2000","Tape & Reel (TR)","Xinger III®","Active","Standard","1.4GHz ~ 2.7GHz","20.3dB","DCS, PCS, WCDMA","0.1dB","225W","-","24.9dB","4-SMD, No Lead","SMD"
https://cdn.anaren.com/product-documents/Xinger/DirectionalCouplers/X3C19E2-20S/X3C19E2-20S_DataSheet(Rev_C).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/X3DC07E2S.JPG",1173-1108-1-ND,X3C19E2-20S,Anaren,RF DIR COUPLER 1.4GHZ-2.7GHZ SMD,1107,0,"5.17000","0","1","Cut Tape (CT)","Xinger III®","Active","Standard","1.4GHz ~ 2.7GHz","20.3dB","DCS, PCS, WCDMA","0.1dB","225W","-","24.9dB","4-SMD, No Lead","SMD"
https://cdn.anaren.com/product-documents/Xinger/DirectionalCouplers/X3C19E2-20S/X3C19E2-20S_DataSheet(Rev_C).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/X3DC07E2S.JPG",1173-1108-6-ND,X3C19E2-20S,Anaren,RF DIR COUPLER 1.4GHZ-2.7GHZ SMD,1107,0,"Digi-Reel","0","1","Digi-Reel®","Xinger III®","Active","Standard","1.4GHz ~ 2.7GHz","20.3dB","DCS, PCS, WCDMA","0.1dB","225W","-","24.9dB","4-SMD, No Lead","SMD"
https://cdn.anaren.com/product-documents/Xinger/DirectionalCouplers/X3C09E2-20S/X3C09E2-20S_Datasheet(Rev_A).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/X3DC07E2S.JPG",1173-1104-2-ND,X3C09E2-20S,Anaren,RF DIR COUPLER 800MHZ-1GHZ 4SMD,0,0,"2.20000","0","2000","Tape & Reel (TR)","Xinger III®","Active","Standard","800MHz ~ 1GHz","20dB","AMPS, CDMA, WCDMA","0.075dB","225W","-","20dB","4-SMD, No Lead","4-SMD"
https://cdn.anaren.com/product-documents/Xinger/DirectionalCouplers/X3C09E2-20S/X3C09E2-20S_Datasheet(Rev_A).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/X3DC07E2S.JPG",1173-1104-1-ND,X3C09E2-20S,Anaren,RF DIR COUPLER 800MHZ-1GHZ 4SMD,541,0,"5.17000","0","1","Cut Tape (CT)","Xinger III®","Active","Standard","800MHz ~ 1GHz","20dB","AMPS, CDMA, WCDMA","0.075dB","225W","-","20dB","4-SMD, No Lead","4-SMD"
https://cdn.anaren.com/product-documents/Xinger/DirectionalCouplers/X3C09E2-20S/X3C09E2-20S_Datasheet(Rev_A).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/X3DC07E2S.JPG",1173-1104-6-ND,X3C09E2-20S,Anaren,RF DIR COUPLER 800MHZ-1GHZ 4SMD,541,0,"Digi-Reel","0","1","Digi-Reel®","Xinger III®","Active","Standard","800MHz ~ 1GHz","20dB","AMPS, CDMA, WCDMA","0.075dB","225W","-","20dB","4-SMD, No Lead","4-SMD"
https://cdn.anaren.com/product-documents/Xinger/DirectionalCouplers/XC2100A-20S/XC2100A-20S_DataSheet(Rev_E).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/MFG_XC2100A-20S.JPG",1173-1166-2-ND,XC2100A-20S,Anaren,RF DIR COUPLER 2GHZ-2.3GHZ SMD,0,0,"2.24001","0","2000","Tape & Reel (TR)","Xinger II®","Active","Standard","2GHz ~ 2.3GHz","20dB","General Purpose","0.15dB","150W","-","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/DirectionalCouplers/XC2100A-20S/XC2100A-20S_DataSheet(Rev_E).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/MFG_XC2100A-20S.JPG",1173-1166-1-ND,XC2100A-20S,Anaren,RF DIR COUPLER 2GHZ-2.3GHZ SMD,956,0,"5.23000","0","1","Cut Tape (CT)","Xinger II®","Active","Standard","2GHz ~ 2.3GHz","20dB","General Purpose","0.15dB","150W","-","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/DirectionalCouplers/XC2100A-20S/XC2100A-20S_DataSheet(Rev_E).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/MFG_XC2100A-20S.JPG",1173-1166-6-ND,XC2100A-20S,Anaren,RF DIR COUPLER 2GHZ-2.3GHZ SMD,956,0,"Digi-Reel","0","1","Digi-Reel®","Xinger II®","Active","Standard","2GHz ~ 2.3GHz","20dB","General Purpose","0.15dB","150W","-","-","4-SMD, No Lead","-"
https://cdn.macom.com/datasheets/MACP-010571.pdf,-,1465-1822-2-ND,MACP-010571-TR1000,M/A-Com Technology Solutions,RMS POWER DETECTOR 2-6 GHZ,0,13000,"3.15000","0","1000","Tape & Reel (TR)","-","Active","Standard","2GHz ~ 6GHz","-","General Purpose","0.26dB","30dBm","-","30dB","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
https://cdn.macom.com/datasheets/MACP-010571.pdf,-,1465-1822-1-ND,MACP-010571-TR1000,M/A-Com Technology Solutions,RMS POWER DETECTOR 2-6 GHZ,783,13320,"6.49000","0","1","Cut Tape (CT)","-","Active","Standard","2GHz ~ 6GHz","-","General Purpose","0.26dB","30dBm","-","30dB","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
https://cdn.macom.com/datasheets/MACP-010571.pdf,-,1465-1822-6-ND,MACP-010571-TR1000,M/A-Com Technology Solutions,RMS POWER DETECTOR 2-6 GHZ,783,13320,"Digi-Reel","0","1","Digi-Reel®","-","Active","Standard","2GHz ~ 6GHz","-","General Purpose","0.26dB","30dBm","-","30dB","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
https://cdn.macom.com/datasheets/MACP-010572.pdf,-,1465-1823-2-ND,MACP-010572-TR1000,M/A-Com Technology Solutions,RMS POWER DETECTOR 6-18 GHZ,0,18000,"3.30400","0","1000","Tape & Reel (TR)","-","Active","Standard","6GHz ~ 18GHz","-","General Purpose","0.67dB","30dBm","-","31dB","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
https://cdn.macom.com/datasheets/MACP-010572.pdf,-,1465-1823-1-ND,MACP-010572-TR1000,M/A-Com Technology Solutions,RMS POWER DETECTOR 6-18 GHZ,450,18206,"6.81000","0","1","Cut Tape (CT)","-","Active","Standard","6GHz ~ 18GHz","-","General Purpose","0.67dB","30dBm","-","31dB","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
https://cdn.macom.com/datasheets/MACP-010572.pdf,-,1465-1823-6-ND,MACP-010572-TR1000,M/A-Com Technology Solutions,RMS POWER DETECTOR 6-18 GHZ,450,18206,"Digi-Reel","0","1","Digi-Reel®","-","Active","Standard","6GHz ~ 18GHz","-","General Purpose","0.67dB","30dBm","-","31dB","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/11304-3S/11304-3S_DataSheet(Rev_C).pdf,-,1173-1183-2-ND,11304-3S,Anaren,RF DIR COUPLER 500MHZ-1GHZ SMD,0,0,"3.71250","0","1000","Tape & Reel (TR)","Xinger®","Active","Standard","500MHz ~ 1GHz","-","General Purpose","0.35dB","100W","20dB","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/11304-3S/11304-3S_DataSheet(Rev_C).pdf,-,1173-1183-1-ND,11304-3S,Anaren,COUPLER HYBRID 500MHZ-1GHZ SMD,528,0,"6.93000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/11304-3S/11304-3S_DataSheet(Rev_C).pdf,-,1173-1183-6-ND,11304-3S,Anaren,COUPLER HYBRID 500MHZ-1GHZ SMD,528,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/1F1304-3S/1F1304-3S_DataSheet(Rev_C).pdf,-,1173-1184-2-ND,1F1304-3S,Anaren,RF DIR COUPLER 470MHZ-860MHZ SMD,0,0,"6.53400","0","1000","Tape & Reel (TR)","Xinger®","Active","Standard","470MHz ~ 860MHz","-","-","0.4dB","100W","21dB","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/1F1304-3S/1F1304-3S_DataSheet(Rev_C).pdf,-,1173-1184-1-ND,1F1304-3S,Anaren,COUPLER HYBRID 470MHZ-860MHZ SMD,657,0,"10.67000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/1F1304-3S/1F1304-3S_DataSheet(Rev_C).pdf,-,1173-1184-6-ND,1F1304-3S,Anaren,COUPLER HYBRID 470MHZ-860MHZ SMD,657,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","4-SMD, No Lead","-"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/cpl-5230-xx-sma-79-01.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/CPL-5230-10-SMA-79.jpg,652-1070-ND,CPL-5230-10-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF DIR COUPLER 500MHZ-18GHZ SMA,3,0,"1052.48000","0","1","Bulk","-","Active","Standard","500MHz ~ 18GHz","10dB ± 1.5dB","-","0.8dB","50W","-","-","SMA In-Line Module","-"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Couplers/FPC06077-Datasheet.pdf.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/FPC060XX.JPG,1761-1030-ND,FPC06077,Knowles Dielectric Labs,RF DIR COUPLER 8GHZ-12GHZ SMD,61,0,"26.33000","0","1","Bulk","-","Active","Standard","8GHz ~ 12GHz","25dB","General Purpose","0.3dB","-","-","15dB","4-SMD, No Lead","-"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Couplers/FPC06078-Datasheet.pdf.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/FPC060XX.JPG,1761-1031-ND,FPC06078,Knowles Dielectric Labs,RF DIR COUPLER 12GHZ-18GHZ SMD,45,0,"26.33000","0","1","Bulk","-","Active","Standard","12GHz ~ 18GHz","22dB","General Purpose","0.3dB","-","-","15dB","4-SMD, No Lead","-"
-,//media.digikey.com/Photos/Knowles-Dielectric-Labs/FPC07180.JPG,1761-1039-ND,FPC07180,Knowles Dielectric Labs,RF DIR COUPLER,38,0,"69.93000","0","1","Bulk","-","Active","-","-","-","-","-","-","-","-","-","-"
https://nardamiteq.com/docs/078-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/4216-10.JPG,1949-1010-ND,4216-10,L3 Narda-MITEQ,RF DIR COUPLER 500MHZ-8GHZ MOD,22,0,"1244.10000","0","1","-","-","Active","Standard","500MHz ~ 8GHz","10 ± 1.5dB","General Purpose","1.4dB","50W","-","-","Module","Module"
http://cdn.macom.com/datasheets/HH-128-PIN.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/HH-128-PIN.jpg,1465-1008-ND,HH-128-PIN,M/A-Com Technology Solutions,RF DIR COUPLER 20MHZ-2GHZ FPCASE,12,150,"161.95000","0","1","Bulk","-","Active","Standard","20MHz ~ 2GHz","-","-","1.5dB","0.5W","20dB","-","FlatPack","FP-Case"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Couplers/FPC07802_Datasheet.pdf.aspx?lang=en-US,-,1761-1124-ND,FPC07802,Knowles Dielectric Labs,DC TO 40GHZ 30DB RESISTIVE COUPL,93,0,"9.72000","0","1","-","-","Active","Standard","DC ~ 40GHz","±3dB","General Purpose","3dB","-","-","10dB","4-SMD, No Lead","-"
-,//media.digikey.com/Photos/Knowles-Dielectric-Labs/FPC07181.jpg,1761-1032-ND,FPC07181,Knowles Dielectric Labs,RF DIR COUPLER 20GHZ-40GHZ SMD,30,0,"10.80000","0","1","Bulk","-","Active","Standard","20GHz ~ 40GHz","20dB","General Purpose","0.3dB","-","-","15dB","4-SMD, No Lead","-"
-,//media.digikey.com/Photos/Knowles-Dielectric-Labs/FPC06913.JPG,1761-1037-ND,FPC06913,Knowles Dielectric Labs,RF DIR COUPLER 6GHZ-18GHZ SMD,52,0,"21.06000","0","1","Bulk","-","Active","Standard","6GHz ~ 18GHz","20dB","General Purpose","1dB","-","-","18dB","4-SMD, No Lead","-"
-,//media.digikey.com/Photos/Knowles-Dielectric-Labs/FPC07183.jpg,1761-1034-ND,FPC07183,Knowles Dielectric Labs,RF DIR COUPLER 24GHZ-33GHZ SMD,23,0,"21.06000","0","1","Bulk","-","Active","Standard","24GHz ~ 33GHz","4dB","General Purpose","1dB","-","-","14.5dB","4-SMD, No Lead","-"
-,//media.digikey.com/Photos/Knowles-Dielectric-Labs/FPC06701.JPG,1761-1036-ND,FPC06701,Knowles Dielectric Labs,RF DIR COUPLER,9,0,"25.45000","0","1","Bulk","-","Active","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Knowles-Dielectric-Labs/FPC06700.JPG,1761-1035-ND,FPC06700,Knowles Dielectric Labs,RF DIR COUPLER,10,0,"35.10000","0","1","Bulk","-","Active","-","-","-","-","-","-","-","-","-","-"
https://nardamiteq.com/docs/078-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/MFG_4014C-6.jpg,1949-1011-ND,4014C-6,L3 Narda-MITEQ,RF DIR COUPLER 4GHZ-8GHZ MODULE,5,0,"730.48000","0","1","-","-","Active","Standard","4GHz ~ 8GHz","6 ± 1dB","General Purpose","2dB","50W","-","-","Module","Module"
https://nardamiteq.com/docs/082-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/4244-6.JPG,1949-1019-ND,4244-10,L3 Narda-MITEQ,RF DIR COUPLER 2GHZ-8GHZ MODULE,18,0,"774.30000","0","1","-","-","Active","Standard","2GHz ~ 8GHz","10dB","General Purpose","0.9dB","50W","-","-","Module","Module"
https://nardamiteq.com/docs/082-COUPLERS.PDF,-,1949-1020-ND,4244-20,L3 Narda-MITEQ,RF DIR COUPLER 2GHZ-8GHZ MODULE,12,0,"774.30000","0","1","-","-","Active","Standard","2GHz ~ 8GHz","20dB","General Purpose","0.4dB","50W","-","-","Module","Module"
https://nardamiteq.com/docs/082-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/MFG_4243-20.JPG,1949-1003-ND,4243-20,L3 Narda-MITEQ,RF DIR COUPLER 1-3.5GHZ MODULE,10,0,"814.90000","0","1","-","-","Active","Standard","1GHz ~ 3.5GHz","20dB","General Purpose","0.4dB","50W","-","-","Module","Module"
https://nardamiteq.com/docs/082-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/4243B-10.jpg,1949-1005-ND,4243B-10,L3 Narda-MITEQ,RF DIR COUPLER 1-3.5GHZ MODULE,10,0,"814.90000","0","1","-","-","Active","Standard","1GHz ~ 3.5GHz","10dB","General Purpose","0.9dB","50W","-","-","Module","Module"
https://nardamiteq.com/docs/082-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/4246B-6.jpg,1949-1015-ND,4246B-6,L3 Narda-MITEQ,RF DIR COUPLER 6GHZ-18GHZ MODULE,5,0,"814.90000","0","1","-","-","Active","Standard","6GHz ~ 18GHz","6dB","General Purpose","2.5dB","50W","-","-","Module","Module"
https://nardamiteq.com/docs/078-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/4016C-20.JPG,1949-1000-ND,4016C-20,L3 Narda-MITEQ,RF DIR COUPLER 12.4GHZ-18GHZ MOD,15,0,"822.15000","0","1","-","-","Active","Standard","12.4GHz ~ 18GHz","20 ± 1dB","General Purpose","0.55dB","50W","-","-","Module","Module"
https://nardamiteq.com/docs/078-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/4016D-10.jpg,1949-1001-ND,4016D-10,L3 Narda-MITEQ,RF DIR COUPLER 12.4GHZ-18GHZ MOD,15,0,"822.15000","0","1","-","-","Active","Standard","12.4GHz ~ 18GHz","10 ± 1dB","General Purpose","1.1dB","50W","-","-","Module","Module"
https://nardamiteq.com/docs/078-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/4016D-10.jpg,1949-1002-ND,4016D-6,L3 Narda-MITEQ,RF DIR COUPLER 12.4GHZ-18GHZ MOD,5,0,"822.15000","0","1","-","-","Active","Standard","12.4GHz ~ 18GHz","6 ± 1dB","General Purpose","2dB","50W","-","-","Module","Module"
https://nardamiteq.com/docs/082-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/4244-6.JPG,1949-1021-ND,4244-6,L3 Narda-MITEQ,RF DIR COUPLER 2GHZ-8GHZ MODULE,4,0,"852.60000","0","1","-","-","Active","Standard","2GHz ~ 8GHz","6dB","General Purpose","2.2dB","50W","-","-","Module","Module"
https://nardamiteq.com/docs/082-COUPLERS.PDF,//media.digikey.com/photos/L3-Narda-MITEQ/4243-6.JPG,1949-1004-ND,4243-6,L3 Narda-MITEQ,RF DIR COUPLER 1-3.5GHZ MODULE,3,0,"1264.40000","0","1","-","-","Active","Standard","1GHz ~ 3.5GHz","6dB","General Purpose","2dB","50W","-","-","Module","Module"
https://nardamiteq.com/product-spec/084-Couplers.pdf,//media.digikey.com/Photos/L3-Narda-MITEQ/4203-6.jpg,1949-1017-ND,4203-6,L3 Narda-MITEQ,RF DIR COUPLER 2GHZ-18GHZ MODULE,5,0,"1544.40000","0","1","-","-","Active","Standard","2GHz ~ 18GHz","6dB","General Purpose","2dB","20W","-","-","Module","Module"
https://nardamiteq.com/docs/087-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/MFG_27000-30.jpg,1949-1012-ND,27000-30,L3 Narda-MITEQ,RF DIR COUPLER 2GHZ-18GHZ MODULE,15,0,"8415.90000","0","1","-","-","Active","Standard","2GHz ~ 18GHz","30dB","General Purpose","0.5dB","400W","-","-","Module","Module"
https://nardamiteq.com/docs/087-COUPLERS.PDF,-,1949-1013-ND,27000-40,L3 Narda-MITEQ,RF DIR COUPLER 2GHZ-18GHZ MODULE,5,0,"8415.90000","0","1","-","-","Active","Standard","2GHz ~ 18GHz","40dB","General Purpose","0.5dB","400W","-","-","Module","Module"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2942a2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM2909C4%200402.jpg,445-15665-2-ND,HHM2942A2,TDK Corporation,RF DIR COUPLER 2.4-2.5GHZ 0402,0,0,"0.09639","0","10000","Tape & Reel (TR)","-","Active","Standard","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.85GHz","19.2dB","General Purpose","0.45dB","-","-","18dB","0402 (1005 Metric)","-"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2942a2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM2909C4%200402.jpg,445-15665-1-ND,HHM2942A2,TDK Corporation,RF DIR COUPLER 2.4-2.5GHZ 0402,188,0,"0.28000","0","1","Cut Tape (CT)","-","Active","Standard","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.85GHz","19.2dB","General Purpose","0.45dB","-","-","18dB","0402 (1005 Metric)","-"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2942a2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM2909C4%200402.jpg,445-15665-6-ND,HHM2942A2,TDK Corporation,RF DIR COUPLER 2.4-2.5GHZ 0402,188,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Standard","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.85GHz","19.2dB","General Purpose","0.45dB","-","-","18dB","0402 (1005 Metric)","-"
http://www.st.com/content/ccc/resource/technical/document/datasheet/c5/e9/59/13/e4/f6/4c/d3/DM00059334.pdf/files/DM00059334.pdf/jcr:content/translations/en.DM00059334.pdf,"//media.digikey.com/Renders/STMicro%20Renders/5-UFBGA,%20FCBGA.jpg",497-13698-2-ND,CPL-WBF-00D3,STMicroelectronics,RF DIR COUPLER 698MHZ-2.7GHZ BGA,0,0,"0.26600","0","5000","Tape & Reel (TR)","-","Active","Standard","698MHz ~ 2.7GHz","30dB","GSM, W-CDMA, WiMax","0.3dB","-","-","15dB","5-UFBGA, FCBGA","-"
